Year,Country,ISO,Region_worldbank,IncomeGroup,CPIA Rating
2015,Isle of Man,IMN,Europe & Central Asia,High income,
2015,India,IND,South Asia,Lower middle income,
2015,Ireland,IRL,Europe & Central Asia,High income,
2015,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,
2015,Iraq,IRQ,Middle East & North Africa,Upper middle income,
2015,Iceland,ISL,Europe & Central Asia,High income,
2015,Israel,ISR,Middle East & North Africa,High income,
2015,Italy,ITA,Europe & Central Asia,High income,
2015,Jamaica,JAM,Latin America & Caribbean,Upper middle income,
2015,Jordan,JOR,Middle East & North Africa,Upper middle income,
2015,Japan,JPN,East Asia & Pacific,High income,
2015,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,
2015,Kenya,KEN,Sub-Saharan Africa,Lower middle income,3.0
2015,Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,3.0
2015,Cambodia,KHM,East Asia & Pacific,Lower middle income,2.0
2015,Kiribati,KIR,East Asia & Pacific,Lower middle income,3.5
2015,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,
2015,"Korea, Rep.",KOR,East Asia & Pacific,High income,
2015,Kuwait,KWT,Middle East & North Africa,High income,
2015,Lao PDR,LAO,East Asia & Pacific,Lower middle income,2.5
2015,Lebanon,LBN,Middle East & North Africa,Upper middle income,
2015,Liberia,LBR,Sub-Saharan Africa,Low income,3.0
2015,Libya,LBY,Middle East & North Africa,Upper middle income,
2015,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,4.5
2015,Liechtenstein,LIE,Europe & Central Asia,High income,
2015,Sri Lanka,LKA,South Asia,Lower middle income,3.0
2015,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,3.0
2015,Lithuania,LTU,Europe & Central Asia,High income,
2015,Luxembourg,LUX,Europe & Central Asia,High income,
2015,Latvia,LVA,Europe & Central Asia,High income,
2015,"Macao SAR, China",MAC,East Asia & Pacific,High income,
2015,St. Martin (French part),MAF,Latin America & Caribbean,High income,
2015,Morocco,MAR,Middle East & North Africa,Lower middle income,
2015,Monaco,MCO,Europe & Central Asia,High income,
2015,Moldova,MDA,Europe & Central Asia,Upper middle income,2.5
2015,Madagascar,MDG,Sub-Saharan Africa,Low income,2.5
2015,Maldives,MDV,South Asia,Upper middle income,3.0
2015,Mexico,MEX,Latin America & Caribbean,Upper middle income,
2015,Marshall Islands,MHL,East Asia & Pacific,Upper middle income,3.5
2015,North Macedonia,MKD,Europe & Central Asia,Upper middle income,
2015,Mali,MLI,Sub-Saharan Africa,Low income,3.0
2015,Malta,MLT,Middle East & North Africa,High income,
2015,Myanmar,MMR,East Asia & Pacific,Lower middle income,3.0
2015,Montenegro,MNE,Europe & Central Asia,Upper middle income,
2015,Mongolia,MNG,East Asia & Pacific,Lower middle income,3.5
2015,Northern Mariana Islands,MNP,East Asia & Pacific,High income,
2015,Mozambique,MOZ,Sub-Saharan Africa,Low income,2.5
2015,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,3.0
2015,Mauritius,MUS,Sub-Saharan Africa,Upper middle income,
2015,Malawi,MWI,Sub-Saharan Africa,Low income,2.5
2015,Malaysia,MYS,East Asia & Pacific,Upper middle income,
2015,Namibia,NAM,Sub-Saharan Africa,Upper middle income,
2015,New Caledonia,NCL,East Asia & Pacific,High income,
2015,Niger,NER,Sub-Saharan Africa,Low income,3.0
2015,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,3.0
2015,Nicaragua,NIC,Latin America & Caribbean,Lower middle income,3.0
2015,Netherlands,NLD,Europe & Central Asia,High income,
2015,Norway,NOR,Europe & Central Asia,High income,
2015,Nepal,NPL,South Asia,Lower middle income,3.0
2015,Nauru,NRU,East Asia & Pacific,High income,
2015,New Zealand,NZL,East Asia & Pacific,High income,
2015,Oman,OMN,Middle East & North Africa,High income,
2015,Pakistan,PAK,South Asia,Lower middle income,3.0
2015,Panama,PAN,Latin America & Caribbean,Upper middle income,
2015,Peru,PER,Latin America & Caribbean,Upper middle income,
2015,Philippines,PHL,East Asia & Pacific,Lower middle income,
2015,Palau,PLW,East Asia & Pacific,High income,
2015,Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,3.0
2015,Poland,POL,Europe & Central Asia,High income,
2015,Puerto Rico,PRI,Latin America & Caribbean,High income,
2015,"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,
2015,Portugal,PRT,Europe & Central Asia,High income,
2015,Paraguay,PRY,Latin America & Caribbean,Upper middle income,
2015,West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,
2015,French Polynesia,PYF,East Asia & Pacific,High income,
2015,Qatar,QAT,Middle East & North Africa,High income,
2015,Romania,ROU,Europe & Central Asia,Upper middle income,
2015,Russian Federation,RUS,Europe & Central Asia,Upper middle income,
2015,Rwanda,RWA,Sub-Saharan Africa,Low income,3.5
2015,Saudi Arabia,SAU,Middle East & North Africa,High income,
2015,Sudan,SDN,Sub-Saharan Africa,Low income,1.5
2015,Senegal,SEN,Sub-Saharan Africa,Lower middle income,3.5
2015,Singapore,SGP,East Asia & Pacific,High income,
2015,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,3.0
2015,Sierra Leone,SLE,Sub-Saharan Africa,Low income,3.0
2015,El Salvador,SLV,Latin America & Caribbean,Lower middle income,
2015,San Marino,SMR,Europe & Central Asia,High income,
2015,Somalia,SOM,Sub-Saharan Africa,Low income,
2015,Serbia,SRB,Europe & Central Asia,Upper middle income,
2015,South Sudan,SSD,Sub-Saharan Africa,Low income,1.5
2015,Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,3.5
2015,Suriname,SUR,Latin America & Caribbean,Upper middle income,
2015,Slovak Republic,SVK,Europe & Central Asia,High income,
2015,Slovenia,SVN,Europe & Central Asia,High income,
2015,Sweden,SWE,Europe & Central Asia,High income,
2015,Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,
2015,Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,
2015,Seychelles,SYC,Sub-Saharan Africa,High income,
2015,Syrian Arab Republic,SYR,Middle East & North Africa,Low income,
2015,Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,
2015,Chad,TCD,Sub-Saharan Africa,Low income,2.5
2015,Togo,TGO,Sub-Saharan Africa,Low income,2.5
2015,Thailand,THA,East Asia & Pacific,Upper middle income,
2015,Tajikistan,TJK,Europe & Central Asia,Lower middle income,2.5
2015,Turkmenistan,TKM,Europe & Central Asia,Upper middle income,
2015,Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2.5
2015,Tonga,TON,East Asia & Pacific,Upper middle income,3.5
2015,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,
2015,Tunisia,TUN,Middle East & North Africa,Lower middle income,
2015,Turkey,TUR,Europe & Central Asia,Upper middle income,
2015,Tuvalu,TUV,East Asia & Pacific,Upper middle income,3.5
2015,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,3.0
2015,Uganda,UGA,Sub-Saharan Africa,Low income,2.0
2015,Ukraine,UKR,Europe & Central Asia,Lower middle income,
2015,Uruguay,URY,Latin America & Caribbean,High income,
2015,United States,USA,North America,High income,
2015,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2.0
2015,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,4.0
2015,"Venezuela, RB",VEN,Latin America & Caribbean,,
2015,British Virgin Islands,VGB,Latin America & Caribbean,High income,
2015,Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,
2015,Vietnam,VNM,East Asia & Pacific,Lower middle income,3.0
2015,Vanuatu,VUT,East Asia & Pacific,Lower middle income,3.0
2015,Samoa,WSM,East Asia & Pacific,Lower middle income,4.0
2015,Kosovo,XKX,Europe & Central Asia,Upper middle income,3.0
2015,"Yemen, Rep.",YEM,Middle East & North Africa,Low income,1.5
2015,South Africa,ZAF,Sub-Saharan Africa,Upper middle income,
2015,Zambia,ZMB,Sub-Saharan Africa,Lower middle income,3.0
2015,Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2.0
2016,Aruba,ABW,Latin America & Caribbean,High income,
2016,Afghanistan,AFG,South Asia,Low income,2.0
2016,Angola,AGO,Sub-Saharan Africa,Lower middle income,
2016,Albania,ALB,Europe & Central Asia,Upper middle income,
2016,Andorra,AND,Europe & Central Asia,High income,
2016,United Arab Emirates,ARE,Middle East & North Africa,High income,
2016,Argentina,ARG,Latin America & Caribbean,Upper middle income,
2016,Armenia,ARM,Europe & Central Asia,Upper middle income,
2016,American Samoa,ASM,East Asia & Pacific,Upper middle income,
2016,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,
2016,Australia,AUS,East Asia & Pacific,High income,
2016,Austria,AUT,Europe & Central Asia,High income,
2016,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,
2016,Burundi,BDI,Sub-Saharan Africa,Low income,2.0
2016,Belgium,BEL,Europe & Central Asia,High income,
2016,Benin,BEN,Sub-Saharan Africa,Lower middle income,3.5
2016,Burkina Faso,BFA,Sub-Saharan Africa,Low income,3.5
2016,Bangladesh,BGD,South Asia,Lower middle income,2.5
2016,Bulgaria,BGR,Europe & Central Asia,Upper middle income,
2016,Bahrain,BHR,Middle East & North Africa,High income,
2016,"Bahamas, The",BHS,Latin America & Caribbean,High income,
2016,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,
2016,Belarus,BLR,Europe & Central Asia,Upper middle income,
2016,Belize,BLZ,Latin America & Caribbean,Lower middle income,
2016,Bermuda,BMU,North America,High income,
2016,Bolivia,BOL,Latin America & Caribbean,Lower middle income,
2016,Brazil,BRA,Latin America & Caribbean,Upper middle income,
2016,Barbados,BRB,Latin America & Caribbean,High income,
2016,Brunei Darussalam,BRN,East Asia & Pacific,High income,
2016,Bhutan,BTN,South Asia,Lower middle income,4.5
2016,Botswana,BWA,Sub-Saharan Africa,Upper middle income,
2016,Central African Republic,CAF,Sub-Saharan Africa,Low income,2.5
2016,Canada,CAN,North America,High income,
2016,Switzerland,CHE,Europe & Central Asia,High income,
2016,Channel Islands,CHI,Europe & Central Asia,High income,
2016,Chile,CHL,Latin America & Caribbean,High income,
2016,China,CHN,East Asia & Pacific,Upper middle income,
2016,Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,3.0
2016,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2.5
2016,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2.0
2016,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2.0
2016,Colombia,COL,Latin America & Caribbean,Upper middle income,
2016,Comoros,COM,Sub-Saharan Africa,Lower middle income,2.5
2016,Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,4.0
2016,Costa Rica,CRI,Latin America & Caribbean,Upper middle income,
2016,Cuba,CUB,Latin America & Caribbean,Upper middle income,
2016,Curacao,CUW,Latin America & Caribbean,High income,
2016,Cayman Islands,CYM,Latin America & Caribbean,High income,
2016,Cyprus,CYP,Europe & Central Asia,High income,
2016,Czech Republic,CZE,Europe & Central Asia,High income,
2016,Germany,DEU,Europe & Central Asia,High income,
2016,Djibouti,DJI,Middle East & North Africa,Lower middle income,2.5
2016,Dominica,DMA,Latin America & Caribbean,Upper middle income,4.0
2016,Denmark,DNK,Europe & Central Asia,High income,
2016,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,
2016,Algeria,DZA,Middle East & North Africa,Lower middle income,
2016,Ecuador,ECU,Latin America & Caribbean,Upper middle income,
2016,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,
2016,Eritrea,ERI,Sub-Saharan Africa,Low income,2.0
2016,Spain,ESP,Europe & Central Asia,High income,
2016,Estonia,EST,Europe & Central Asia,High income,
2016,Ethiopia,ETH,Sub-Saharan Africa,Low income,3.0
2016,Finland,FIN,Europe & Central Asia,High income,
2016,Fiji,FJI,East Asia & Pacific,Upper middle income,
2016,France,FRA,Europe & Central Asia,High income,
2016,Faroe Islands,FRO,Europe & Central Asia,High income,
2016,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,3.5
2016,Gabon,GAB,Sub-Saharan Africa,Upper middle income,
2016,United Kingdom,GBR,Europe & Central Asia,High income,
2016,Georgia,GEO,Europe & Central Asia,Upper middle income,
2016,Ghana,GHA,Sub-Saharan Africa,Lower middle income,3.0
2016,Gibraltar,GIB,Europe & Central Asia,High income,
2016,Guinea,GIN,Sub-Saharan Africa,Low income,2.5
2016,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2.0
2016,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2.0
2016,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,
2016,Greece,GRC,Europe & Central Asia,High income,
2016,Grenada,GRD,Latin America & Caribbean,Upper middle income,4.0
2016,Greenland,GRL,Europe & Central Asia,High income,
2016,Guatemala,GTM,Latin America & Caribbean,Upper middle income,
2016,Guam,GUM,East Asia & Pacific,High income,
2016,Guyana,GUY,Latin America & Caribbean,Upper middle income,3.0
2016,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,
2016,Honduras,HND,Latin America & Caribbean,Lower middle income,3.0
2016,Croatia,HRV,Europe & Central Asia,High income,
2016,Haiti,HTI,Latin America & Caribbean,Lower middle income,2.5
2016,Hungary,HUN,Europe & Central Asia,High income,
2016,Indonesia,IDN,East Asia & Pacific,Lower middle income,
2016,Isle of Man,IMN,Europe & Central Asia,High income,
2016,India,IND,South Asia,Lower middle income,
2016,Ireland,IRL,Europe & Central Asia,High income,
2016,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,
2016,Iraq,IRQ,Middle East & North Africa,Upper middle income,
2016,Iceland,ISL,Europe & Central Asia,High income,
2016,Israel,ISR,Middle East & North Africa,High income,
2016,Italy,ITA,Europe & Central Asia,High income,
2016,Jamaica,JAM,Latin America & Caribbean,Upper middle income,
2016,Jordan,JOR,Middle East & North Africa,Upper middle income,
2016,Japan,JPN,East Asia & Pacific,High income,
2016,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,
2016,Kenya,KEN,Sub-Saharan Africa,Lower middle income,3.0
2016,Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,3.0
2016,Cambodia,KHM,East Asia & Pacific,Lower middle income,2.0
2016,Kiribati,KIR,East Asia & Pacific,Lower middle income,3.5
2016,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,
2016,"Korea, Rep.",KOR,East Asia & Pacific,High income,
2016,Kuwait,KWT,Middle East & North Africa,High income,
2016,Lao PDR,LAO,East Asia & Pacific,Lower middle income,2.5
2016,Lebanon,LBN,Middle East & North Africa,Upper middle income,
2016,Liberia,LBR,Sub-Saharan Africa,Low income,3.0
2016,Libya,LBY,Middle East & North Africa,Upper middle income,
2016,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,4.5
2016,Liechtenstein,LIE,Europe & Central Asia,High income,
2016,Sri Lanka,LKA,South Asia,Lower middle income,
2016,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,3.0
2016,Lithuania,LTU,Europe & Central Asia,High income,
2016,Luxembourg,LUX,Europe & Central Asia,High income,
2016,Latvia,LVA,Europe & Central Asia,High income,
2016,"Macao SAR, China",MAC,East Asia & Pacific,High income,
2016,St. Martin (French part),MAF,Latin America & Caribbean,High income,
2016,Morocco,MAR,Middle East & North Africa,Lower middle income,
2016,Monaco,MCO,Europe & Central Asia,High income,
2016,Moldova,MDA,Europe & Central Asia,Upper middle income,2.5
2016,Madagascar,MDG,Sub-Saharan Africa,Low income,2.5
2016,Maldives,MDV,South Asia,Upper middle income,3.0
2016,Mexico,MEX,Latin America & Caribbean,Upper middle income,
2016,Marshall Islands,MHL,East Asia & Pacific,Upper middle income,3.5
2016,North Macedonia,MKD,Europe & Central Asia,Upper middle income,
2016,Mali,MLI,Sub-Saharan Africa,Low income,3.0
2016,Malta,MLT,Middle East & North Africa,High income,
2016,Myanmar,MMR,East Asia & Pacific,Lower middle income,3.0
2016,Montenegro,MNE,Europe & Central Asia,Upper middle income,
2016,Mongolia,MNG,East Asia & Pacific,Lower middle income,3.5
2016,Northern Mariana Islands,MNP,East Asia & Pacific,High income,
2016,Mozambique,MOZ,Sub-Saharan Africa,Low income,2.5
2016,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,3.0
2016,Mauritius,MUS,Sub-Saharan Africa,Upper middle income,
2016,Malawi,MWI,Sub-Saharan Africa,Low income,2.5
2016,Malaysia,MYS,East Asia & Pacific,Upper middle income,
2016,Namibia,NAM,Sub-Saharan Africa,Upper middle income,
2016,New Caledonia,NCL,East Asia & Pacific,High income,
2016,Niger,NER,Sub-Saharan Africa,Low income,3.0
2016,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,3.0
2016,Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2.5
2016,Netherlands,NLD,Europe & Central Asia,High income,
2016,Norway,NOR,Europe & Central Asia,High income,
2016,Nepal,NPL,South Asia,Lower middle income,3.0
2016,Nauru,NRU,East Asia & Pacific,High income,
2016,New Zealand,NZL,East Asia & Pacific,High income,
2016,Oman,OMN,Middle East & North Africa,High income,
2016,Pakistan,PAK,South Asia,Lower middle income,3.0
2016,Panama,PAN,Latin America & Caribbean,Upper middle income,
2016,Peru,PER,Latin America & Caribbean,Upper middle income,
2016,Philippines,PHL,East Asia & Pacific,Lower middle income,
2016,Palau,PLW,East Asia & Pacific,High income,
2016,Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,3.0
2016,Poland,POL,Europe & Central Asia,High income,
2016,Puerto Rico,PRI,Latin America & Caribbean,High income,
2016,"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,
2016,Portugal,PRT,Europe & Central Asia,High income,
2016,Paraguay,PRY,Latin America & Caribbean,Upper middle income,
2016,West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,
2016,French Polynesia,PYF,East Asia & Pacific,High income,
2016,Qatar,QAT,Middle East & North Africa,High income,
2016,Romania,ROU,Europe & Central Asia,Upper middle income,
2016,Russian Federation,RUS,Europe & Central Asia,Upper middle income,
2016,Rwanda,RWA,Sub-Saharan Africa,Low income,3.5
2016,Saudi Arabia,SAU,Middle East & North Africa,High income,
2016,Sudan,SDN,Sub-Saharan Africa,Low income,1.5
2016,Senegal,SEN,Sub-Saharan Africa,Lower middle income,3.5
2016,Singapore,SGP,East Asia & Pacific,High income,
2016,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,3.0
2016,Sierra Leone,SLE,Sub-Saharan Africa,Low income,3.0
2016,El Salvador,SLV,Latin America & Caribbean,Lower middle income,
2016,San Marino,SMR,Europe & Central Asia,High income,
2016,Somalia,SOM,Sub-Saharan Africa,Low income,
2016,Serbia,SRB,Europe & Central Asia,Upper middle income,
2016,South Sudan,SSD,Sub-Saharan Africa,Low income,1.5
2016,Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,3.5
